대분류,지번주소 (읍/면/동),관할주소,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율),추천_대분류,추천_유사도
업무시설,경기도 고양시 덕양구 덕은동 692,경기도,15617,196415,0,0.02,업무시설,0.8315728524403055
업무시설,경기도 용인시 기흥구 영덕동 1315,경기도,18789,57560,0,0.02,기타,0.9231859960381613
업무시설,경기도 부천시 소사구 괴안동 130-18,경기도,23416,9736,5,0.02,가설건축,0.7550978541157076
업무시설,경기도 수원시 영통구 신동 478-6,경기도,25353,30954,0,0.03,판매시설,0.9845555427848356
업무시설,경기도 고양시 일산동구 백석동 1288-2,경기도,27963,182903,3,0.02,업무시설,0.9241779815866012
업무시설,경기도 용인시 기흥구 농서동 452,경기도,28347,53568,8,0.02,공동주택,0.9943849724641771
업무시설,경기도 부천시 소사구 소사본동 70-17,경기도,29659,9736,8,0.01,가설건축,0.7959810381998988
업무시설,경기도 광명시 소하동 1344,경기도,29759,28922,1,0.02,자동차관련시설,0.9633043400687589
업무시설,경기도 부천시 원미구 중동 1143-4,경기도,40175,9736,5,0.03,가설건축,0.9052266094707457
업무시설,경상남도 창원시 마산회원구 봉암동 471-11,경상남도,4190,57577,0,0.1,가설건축,0.5952514603484881
업무시설,경상남도 김해시 불암동 220-171,경상남도,6920,30599,0,0.04,자동차관련시설,0.9017165053482263
업무시설,경상남도 창원시 마산회원구 합성동 102-1,경상남도,7676,57577,61,0.04,판매시설,0.9367371312906185
업무시설,경상남도 창원시 진해구 여좌동 951,경상남도,7939,36957,3,0.02,자동차관련시설,0.7481864418237104
업무시설,경상남도 창원시 마산합포구 중앙동1가 12-8,경상남도,13273,27717,2,0.02,자동차관련시설,0.8046736097953283
업무시설,경상남도 창원시 성산구 성주동 179-1,경상남도,25103,78548,0,0.02,업무시설,0.9225294990210141
업무시설,경상남도 진주시 신안동 892-6,경상남도,26105,11808,16,0.02,기타,0.030912875642702724
업무시설,경상남도 창원시 성산구 상남동 35-3,경상남도,26276,78548,71,0.03,판매시설,0.9234107756162029
업무시설,경상남도 진주시 망경동 57-2,경상남도,28921,11808,26,0.02,기타,0.22821721059606787
업무시설,경상남도 진주시 충무공동 69-4,경상남도,32946,24338,9,0.02,업무시설,0.3280741368886537
업무시설,경상북도 경주시 신평동 477-2,경상북도,1528,10282,23,0.1,업무시설,0.9638051581635347
업무시설,경상북도 영천시 금노동 398-1,경상북도,4176,24087,5,0.06,근린생활시설,0.9407302500404572
업무시설,경상북도 구미시 공단동 193-8,경상북도,4752,43730,8,0.11,업무시설,0.7853607764360864
업무시설,경상북도 구미시 공단동 256-24,경상북도,4752,43730,8,0.11,업무시설,0.7853607764360864
업무시설,경상북도 구미시 공단동 260-10,경상북도,4752,43730,8,0.11,업무시설,0.7853607764360864
업무시설,경상북도 안동시 동부동 202,경상북도,5277,8514,50,0.1,숙박시설,0.9002421078228215
업무시설,경상북도 안동시 동부동 197-2,경상북도,5277,8514,50,0.1,숙박시설,0.9002421078228215
업무시설,경상북도 안동시 금곡동 7-1,경상북도,8339,8514,18,0.04,기타,0.9473892731735079
업무시설,경상북도 포항시 북구 죽도동 628-9,경상북도,19406,21053,43,0.05,숙박시설,0.3505740107244939
업무시설,경상북도 포항시 북구 죽도동 207-2,경상북도,19406,21053,43,0.05,숙박시설,0.3505740107244939
업무시설,광주광역시 동구 동명동 143-78,광주광역시,4030,6594,2,0.05,기타,0.9001991593748213
업무시설,광주광역시 광산구 신촌동 1067-13,광주광역시,4182,13462,0,0.02,숙박시설,0.94959415051527
업무시설,광주광역시 동구 금남로4가 2,광주광역시,5594,6594,59,0.22,공장,0.7712401875671029
업무시설,광주광역시 서구 동천동 619,광주광역시,15219,24470,0,0.02,판매시설,0.9665850340701035
업무시설,광주광역시 북구 오룡동 1110-24,광주광역시,23287,3134,12,0.04,업무시설,0.8973571192584938
업무시설,광주광역시 북구 오룡동 1110-22,광주광역시,23287,3134,12,0.04,업무시설,0.8973571192584938
업무시설,광주광역시 북구 오룡동 1110-42,광주광역시,23287,3134,12,0.04,업무시설,0.8973571192584938
업무시설,광주광역시 서구 쌍촌동 1347-10,광주광역시,24173,39702,10,0.02,가설건축,0.7991029811557933
업무시설,광주광역시 북구 신용동 730,광주광역시,28591,3134,0,0.01,가설건축,0.893330733531746
업무시설,광주광역시 광산구 오선동 270-106,광주광역시,29835,24470,4,0.04,가설건축,0.9229871417826229
업무시설,대구광역시 북구 침산동 999-1,대구광역시,3826,36971,0,0.09,업무시설,0.9397105726785839
업무시설,대구광역시 중구 남산동 2107-20,대구광역시,4285,36971,1,0.05,판매시설,0.9886979698874399
업무시설,대구광역시 중구 종로1가 71-1,대구광역시,4931,36971,45,0.18,숙박시설,0.9881366364309517
업무시설,대구광역시 동구 효목동 168-2,대구광역시,12323,38336,20,0.03,공장,0.5052279609355261
업무시설,대구광역시 달서구 두류동 1250-4,대구광역시,15023,29690,7,0.02,공동주택,0.9667701445948127
업무시설,대구광역시 달서구 갈산동 358-111,대구광역시,15764,29690,5,0.04,자동차관련시설,0.8750536208791005
업무시설,대구광역시 달서구 갈산동 970-9,대구광역시,15764,29690,5,0.04,자동차관련시설,0.8750536208791005
업무시설,대구광역시 수성구 지산동 1212-16,대구광역시,18330,20197,0,0.02,공동주택,0.763730204328614
업무시설,대구광역시 서구 중리동 1166-1,대구광역시,19219,29690,3,0.06,가설건축,0.8094475142904769
업무시설,대구광역시 수성구 만촌동 414-2,대구광역시,20922,36971,3,0.02,공장,0.6207727579717213
업무시설,대전광역시 대덕구 읍내동 450-1,대전광역시,11296,19795,2,0.03,공동주택,0.9027421883796838
업무시설,대전광역시 서구 월평동 237,대전광역시,13443,14337,3,0.03,공동주택,0.9676292200881456
업무시설,대전광역시 동구 대동 549,대전광역시,13852,16454,0,0.02,공동주택,0.9702425653926903
업무시설,대전광역시 서구 둔산동 1171,대전광역시,13975,14337,41,0.06,숙박시설,0.9589011602728994
업무시설,대전광역시 중구 선화동 287-2,대전광역시,13975,14337,41,0.06,숙박시설,0.9589011602728994
업무시설,대전광역시 서구 둔산동 1469,대전광역시,15842,14337,17,0.03,업무시설,0.8972644319959726
업무시설,대전광역시 서구 괴정동 1-5,대전광역시,18945,14337,6,0.04,자동차관련시설,0.941419150363966
업무시설,대전광역시 동구 가양동 394-1,대전광역시,20111,16454,4,0.02,판매시설,0.9482387240694217
업무시설,대전광역시 유성구 지족동 906-3,대전광역시,20595,16850,0,0.03,자동차관련시설,0.9405698473284052
업무시설,대전광역시 서구 갈마동 307-1,대전광역시,21286,14337,0,0.02,판매시설,0.9457251496050723
업무시설,부산광역시 영도구 봉래동2가 115,부산광역시,6102,22984,7,0.03,판매시설,0.7432424079104072
업무시설,부산광역시 부산진구 부전동 156-2,부산광역시,11148,22984,83,0.1,숙박시설,0.992836810987371
업무시설,부산광역시 남구 우암동 301,부산광역시,11943,22984,0,0.01,판매시설,0.9240725850284653
업무시설,부산광역시 사하구 신평동 493,부산광역시,15783,31070,2,0.02,판매시설,0.8377639215043731
업무시설,부산광역시 연제구 연산동 1127-39,부산광역시,16547,22984,27,0.04,업무시설,0.7917991360669269
업무시설,부산광역시 사하구 신평동 370-166,부산광역시,17515,31070,0,0.02,판매시설,0.7790055256252241
업무시설,부산광역시 해운대구 우동 648-12,부산광역시,21937,22984,94,0.03,숙박시설,0.7512658926196815
업무시설,부산광역시 수영구 광안동 115-1,부산광역시,24889,22984,0,0.02,공동주택,0.9319942636600058
업무시설,부산광역시 해운대구광역시 우동 1465,부산광역시,29092,22984,13,0.04,자동차관련시설,0.856890694220535
업무시설,부산광역시 해운대구광역시 우동 1475,부산광역시,29092,22984,13,0.04,자동차관련시설,0.856890694220535
업무시설,서울특별시 중구 다동 140,서울특별시,2656,50209,103,0.65,숙박시설,0.979346232110039
업무시설,서울특별시 성동구 성수동1가 656-75,서울특별시,11942,25582,2,0.08,업무시설,0.4534769918454379
업무시설,서울특별시 성동구 성수동1가 13-17,서울특별시,11942,25582,2,0.08,업무시설,0.4534769918454379
업무시설,서울특별시 성동구 성수동2가 269-63,서울특별시,14856,25582,7,0.04,공동주택,0.2188954168963725
업무시설,서울특별시 성동구 성수동1가 72-8,서울특별시,15084,25582,3,0.04,공동주택,0.27868540205077
업무시설,서울특별시 강남구 논현동 199-2,서울특별시,20550,62251,11,0.08,판매시설,0.9643197804219183
업무시설,서울특별시 영등포구 당산동3가 550,서울특별시,20620,196415,28,0.06,근린생활시설,0.9917887613588563
업무시설,서울특별시 강동구 고덕동 343-2,서울특별시,22432,25582,0,0.01,공동주택,0.43360126610541344
업무시설,서울특별시 마포구 서교동 378-10,서울특별시,25611,196415,24,0.1,근린생활시설,0.9926614394325589
업무시설,서울특별시 금천구 가산동 543-1,서울특별시,28267,28922,26,0.18,숙박시설,0.7875474715634089
업무시설,울산광역시 동구 일산동 967-3,울산광역시,5325,23213,19,0.05,숙박시설,0.4756841766579412
업무시설,울산광역시 중구 성남동 255-1,울산광역시,11221,20222,47,0.06,숙박시설,0.9037430565343392
업무시설,울산광역시 동구 전하동 308-36,울산광역시,15187,30691,11,0.01,업무시설,0.5762950028440295
업무시설,울산광역시 중구 우정동 385,울산광역시,16892,20222,8,0.01,기타,0.888882016150993
업무시설,울산광역시 중구 서동 639,울산광역시,19514,27722,0,0.01,가설건축,0.9018068457172131
업무시설,울산광역시 남구 신정동 685-4,울산광역시,19631,20222,5,0.02,가설건축,0.9433342972940879
업무시설,울산광역시 남구 신정동 662-1,울산광역시,23987,20222,32,0.02,근린생활시설,0.8994550057597345
업무시설,울산광역시 남구 두왕동 772-1,울산광역시,24377,20222,0,0.02,자동차관련시설,0.9450438398166526
업무시설,울산광역시 울주군 온산읍 학남리 427-15,울산광역시,24417,23213,14,0.03,자동차관련시설,0.9827272075116438
업무시설,울산광역시 남구 달동 190-4,울산광역시,26067,20222,31,0.03,공장,0.8666472989144816
업무시설,인천광역시 부평구 갈산동 158-10,인천광역시,15659,40984,6,0.03,자동차관련시설,0.7074954449618328
업무시설,인천광역시 남동구 남촌동 629-3,인천광역시,21029,24733,0,0.03,공장,0.8895770991098665
업무시설,인천광역시 미추홀구 주안동 136-1,인천광역시,21081,9736,75,0.03,숙박시설,0.8596081770363911
업무시설,인천광역시 남동구 간석동 612-1,인천광역시,29333,9736,2,0.02,업무시설,0.8595531754346062
업무시설,인천광역시 남동구 구월동 1466,인천광역시,29993,9736,11,0.04,업무시설,0.9134860550160039
업무시설,인천광역시 계양구 서운동 222,인천광역시,33322,40984,13,0.02,판매시설,0.9756379495486547
업무시설,인천광역시 남동구 논현동 446-3,인천광역시,33593,24733,5,0.03,판매시설,0.9662592001290548
업무시설,인천광역시 부평구 청천동 426-1,인천광역시,34964,40984,10,0.03,판매시설,0.9691094981869796
업무시설,인천광역시 부평구 부평동 192-6,인천광역시,37201,9736,59,0.02,업무시설,0.7852030638803998
업무시설,인천광역시 남동구 고잔동 736-4,인천광역시,44096,26544,0,0.04,업무시설,0.9491522181980966
업무시설,전라남도 영광군 대마면 송죽리 1030-3,전라남도,1552,6732,0,0.03,공동주택,0.9984974465945924
업무시설,전라남도 나주시 산포면 등수리 49-3,전라남도,2762,37168,0,0.04,공동주택,0.7410784853984048
업무시설,전라남도 해남군 화원면 화봉리 854,전라남도,3265,612,5,0.02,공동주택,0.9837940586413574
업무시설,전라남도 목포시 명륜동 6-2,전라남도,6544,16601,53,0.05,숙박시설,0.9314000198667199
업무시설,전라남도 목포시 상락동2가 1-3,전라남도,6544,16601,53,0.05,숙박시설,0.9314000198667199
업무시설,전라남도 순천시 풍덕동 879-6,전라남도,6842,3801,30,0.04,기타,0.9590877458563167
업무시설,전라남도 여수시 소호동 1197-2,전라남도,31195,25252,60,0.03,업무시설,0.7478583832694733
업무시설,전라남도 순천시 왕지동 869-5,전라남도,37680,4818,13,0.02,가설건축,0.8479567013426366
업무시설,전라남도 나주시 빛가람동 353-1,전라남도,38238,57752,13,0.02,가설건축,0.8569587117017138
업무시설,전라남도 나주시 빛가람동 186-1,전라남도,38238,57752,13,0.02,가설건축,0.8569587117017138
업무시설,전북특별자치도 익산시 창인동1가 9-3,전북특별자치도,2864,9821,30,0.1,근린생활시설,0.9776931171298666
업무시설,전북특별자치도 임실군 임실읍 이도리 259-1,전북특별자치도,7023,1619,3,0.04,기타,0.8809019662512678
업무시설,전북특별자치도 전주시 덕진구 팔복동3가 422,전북특별자치도,7598,49737,0,0.06,자동차관련시설,0.8186986353429905
업무시설,전북특별자치도 군산시 서흥남동 831-4,전북특별자치도,11460,13290,27,0.02,공동주택,0.7934000513431207
업무시설,전북특별자치도 전주시 완산구 삼천동1가 734-14,전북특별자치도,11719,31491,0,0.01,자동차관련시설,0.8187699479828564
업무시설,전북특별자치도 전주시 덕진구 장동 452-69,전북특별자치도,16206,49737,1,0.03,업무시설,0.8803089728150163
업무시설,전북특별자치도 전주시 완산구 중화산동2가 616,전북특별자치도,18923,35443,0,0.03,업무시설,0.988193045782977
업무시설,전북특별자치도 익산시 영등동 191-35,전북특별자치도,21580,36642,2,0.02,업무시설,0.8959717354890512
업무시설,전북특별자치도 전주시 덕진구 중동 776-7,전북특별자치도,36280,49737,0,0.02,판매시설,0.6668773689337257
업무시설,전북특별자치도 전주시 덕진구 만성동 1260-4,전북특별자치도,36280,49737,0,0.02,판매시설,0.6668773689337257
업무시설,제주특별자치도 서귀포시 서귀동 401-11,제주특별자치도,2141,28097,35,0.07,기타,0.8913839140905375
업무시설,제주특별자치도 제주시 일도일동 1298-16,제주특별자치도,2177,35338,31,0.13,기타,0.5846969226880038
업무시설,제주특별자치도 서귀포시 안덕면 사계리 3318-1,제주특별자치도,12116,14253,95,0.03,숙박시설,0.978923858918826
