field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y,숙박업소(관광지수),인구[명],상권밀집도(비율),교통량(AADT),adm_cd2,recommend1,recommend2,recommend3
2022,2022-06-17,주유소,신규,오렌지주유소,전라남도 나주시 영산로4346 (문평면),정,전라남도 나주시 영산로 4346 (문평면),4617037029112890005,126.62177040704564,35.02497858468017,3,3363.0,0.03,9310.0,4617037000.0,가설건축,공장,기타
2022,2022-07-12,주유소,휴업,㈜한국프리시전웍스,경기도 화성시 삼천병마로568 (팔탄면),정,경기도 화성시 삼천병마로 568 (팔탄면),4159036024102670017,126.92963032561326,37.15955536040218,17,15311.0,0.1,31803.0,4159036000.0,가설건축,판매시설,공장
2022,2022-08-03,주유소,휴업,㈜서진주유소 향남지점,경기도 화성시 삼천병마로563 (팔탄면),정,경기도 화성시 삼천병마로 563 (팔탄면),4159036024106900000,126.92888444085702,37.15959459822779,17,15311.0,0.1,31803.0,4159036000.0,가설건축,판매시설,자동차관련시설
2022,2022-09-07,주유소,신규,남원농협 사매지점주유소,전라북도 남원시 덕오로84 (사매면),정,전북특별자치도 남원시 덕오로 84 (사매면),5219038027108240037,127.35928232181324,35.497531648228815,4,1433.0,0.04,11714.0,5219038000.0,가설건축,기타,공장
2022,2022-04-26,주유소,폐업,믿음주유소,대전광역시 중구 대종로249 (석교동),정,대전광역시 중구 대종로 249 (석교동),3014010700100080008,127.43988317901471,36.31040436900154,25,14597.0,0.02,51477.0,3014062000.0,판매시설,공동주택,업무시설
2022,2022-06-28,주유소,폐업,송정파크주유소,부산광역시 해운대구 해운대로1088 (송정동),정,부산광역시 해운대구 해운대로 1088 (송정동),2635010800101390005,129.2004687530669,35.18247027916509,1,9104.0,0.03,48622.0,2635056000.0,숙박시설,기타,근린생활시설
2022,2022-06-22,주유소,신규,웅천농협본점주유소,충청남도 보령시 독산로10 (웅천읍),정,충청남도 보령시 독산로 10 (웅천읍),4418025021107180010,126.59734549996324,36.232405686802,18,5675.0,0.04,2436.0,4418025000.0,공동주택,가설건축,기타
2022,2022-07-15,주유소,폐업,화신주유소,충청북도 진천군 영구리길6 (초평면),정,충청북도 진천군 영구리길 6 (초평면),4375032024100510006,127.5346507417416,36.83653643570928,6,3091.0,0.04,1752.0,4375032000.0,근린생활시설,업무시설,가설건축
2022,2022-06-28,주유소,휴업,서이천IC주유소,경기도 이천시 서이천로683 (마장면),정,경기도 이천시 서이천로 683 (마장면),4150034025103820002,127.3982893696308,37.28175496214419,2,15086.0,0.03,40804.0,4150034000.0,가설건축,업무시설,자동차관련시설
2022,2022-09-14,주유소,휴업,(주)삼표에너지 고덕주유소,서울특별시 강동구 고덕로39 (암사동),정,서울특별시 강동구 고덕로 39 (암사동),1174010700104410013,127.12965708503148,37.55510603706467,3,14447.0,0.01,25582.0,1174059000.0,가설건축,자동차관련시설,공동주택
2022,2022-06-27,주유소,휴업,왕산주유소,강원도 강릉시 백두대간로1986 (왕산면),정,강원특별자치도 강릉시 백두대간로 1986 (왕산면),5115032021103460000,128.83865597754112,37.67174947794204,10,1395.0,0.03,3428.0,5115032000.0,근린생활시설,기타,가설건축
2022,2022-04-28,주유소,폐업,(주)원영에너지,경기도 평택시 송탄로337 (지산동),유,경기도 평택시 송탄로 336 (지산동),4122011000108620036,127.05945870410584,37.07375283030444,35,13088.0,0.01,41841.0,4122055000.0,판매시설,가설건축,업무시설
2022,2022-08-05,주유소,폐업,이케이에너지(주) 파주지점,경기도 파주시 등원로155 (조리읍),정,경기도 파주시 등원로 155 (조리읍),4148026222103760010,126.81541809126098,37.76407486288564,6,28741.0,0.03,6845.0,4148026200.0,가설건축,기타,자동차관련시설
2022,2022-07-22,주유소,휴업,오일필드(주) 서부지점,전라북도 군산시 구암로252 (개정면),정,전북특별자치도 군산시 구암로 252 (개정면),5213036021106850006,126.76657795574847,35.98559808213105,31,2689.0,0.03,28839.0,5213036000.0,가설건축,자동차관련시설,공동주택
2022,2022-08-10,주유소,폐업,옥매주유소,전라남도 해남군 공룡대로766 (황산면),정,전라남도 해남군 공룡대로 766 (황산면),4682040032109360004,126.3878408471095,34.57823635038889,10,4237.0,0.03,4950.0,4682040000.0,근린생활시설,가설건축,기타
2022,2022-09-20,주유소,휴업,호법주유소,경기도 이천시 중부대로769 (호법면),정,경기도 이천시 중부대로 769 (호법면),4150033022100740000,127.41818936410584,37.24598217280735,12,7200.0,0.04,85843.0,4150033000.0,가설건축,판매시설,업무시설
2022,2022-08-09,주유소,폐업,관문셀프주유소,대구광역시 달서구 월배로439 (송현동),정,대구광역시 달서구 월배로 439 (송현동),2729012200101420004,128.55329478773328,35.83313365476283,1,18030.0,0.02,66579.0,2729064000.0,가설건축,판매시설,업무시설
2022,2022-07-05,주유소,폐업,경진주유소,서울특별시 성동구 고산자로348 (마장동),정,서울특별시 성동구 고산자로 348 (마장동),1120010500105220006,127.03800369683924,37.5705231055236,18,21633.0,0.03,25582.0,1120054000.0,가설건축,공동주택,판매시설
2022,2022-05-02,주유소,휴업,국도주유소,경기도 안산시 상록구 수인로647 (사사동),정,경기도 안산시 상록구 수인로 647 (사사동),4127111200101770003,126.93686545937231,37.295501224028826,4,19131.0,0.01,106670.0,4127160000.0,가설건축,업무시설,판매시설
2022,2022-07-27,주유소,휴업,신도시주유소,경기도 용인시 기흥구 금화로2 (상갈동),정,경기도 용인시 기흥구 금화로 2 (상갈동),4146310300104860000,127.10475408263476,37.26130427533992,5,12834.0,0.01,66326.0,4146353000.0,가설건축,자동차관련시설,판매시설
2022,2022-07-04,주유소,폐업,유성주유소,충청북도 영동군 남부로1399 (용산면),정,충청북도 영동군 남부로 1399 (용산면),4374031036102980008,127.82249311595366,36.28423626903601,3,3247.0,0.03,4081.0,4374031000.0,가설건축,공장,기타
2022,2022-07-06,주유소,폐업,서진주유소,경기도 화성시 발안로308 (향남읍),정,경기도 화성시 발안로 308 (향남읍),4159025937102950009,126.9414721933902,37.13336987936719,26,98676.0,0.02,31803.0,4159025900.0,가설건축,자동차관련시설,판매시설
2022,2022-08-22,주유소,폐업,현대주유소,전라남도 해남군 법원길28-4 (해남읍),정,전라남도 해남군 법원길 28-4 (해남읍),4682025025104490006,126.59066432223476,34.574580100495844,28,22960.0,0.03,19589.0,4682025000.0,가설건축,공동주택,공장
2022,2022-07-06,주유소,폐업,서정행복주유소,경기도 양주시 화합로1063 (은현면),유,경기도 양주시 화합로 1067 (은현면),4163031021107230001,127.03583795294044,37.85343136566578,5,7449.0,0.07,15751.0,4163031000.0,가설건축,공동주택,공장
2022,2022-09-29,주유소,폐업,한동주유소,경상북도 봉화군 다덕로350 (봉화읍),정,경상북도 봉화군 다덕로 350 (봉화읍),4792025023102780004,128.77216157747847,36.90677772095053,6,9223.0,0.03,3656.0,4792032000.0,가설건축,근린생활시설,기타
2022,2022-07-05,주유소,폐업,현대주유소,전라북도 군산시 번영로144 (경장동),정,전북특별자치도 군산시 번영로 144 (경장동),5213013500105200001,126.73468816791674,35.96599580101725,31,27410.0,0.02,13290.0,5213065000.0,자동차관련시설,가설건축,판매시설
2022,2022-08-19,주유소,폐업,청라주유소,충청북도 청주시 청원구 율천북로23 (사천동),정,충청북도 청주시 청원구 율천북로 23 (사천동),4311410400103910008,127.47490424876682,36.66073166648676,19,8520.0,0.03,33926.0,4311454000.0,공동주택,판매시설,가설건축
2022,2022-07-08,주유소,폐업,행정주유소,강원도 강릉시 진고개로2283-3 (연곡면),정,강원특별자치도 강릉시 진고개로 2283-3 (연곡면),5115037025102100011,128.79079727144068,37.85350484471888,18,6039.0,0.03,3244.0,5115037000.0,가설건축,기타,근린생활시설
2022,2022-08-18,주유소,폐업,대성주유소,충청북도 영동군 영동황간로759 (영동읍),정,충청북도 영동군 영동황간로 759 (영동읍),4374025035108560001,127.8416109940882,36.181100055482176,16,20602.0,0.03,7167.0,4374025000.0,가설건축,기타,근린생활시설
2022,2022-05-09,주유소,폐업,청명주유소,경상북도 경산시 경안로392 (대평동),유,경상북도 경산시 경안로 393 (대평동),4729011200101730004,128.73276382229457,35.84253319759802,12,10770.0,0.02,72253.0,4729055000.0,판매시설,가설건축,공동주택
2022,2022-08-24,주유소,휴업,명동주유소,전라북도 김제시 하공로87 (하동),정,전북특별자치도 김제시 하공로 87 (하동),5221011200103400004,126.89089648821968,35.817479685022136,2,3111.0,0.04,19316.0,5221051000.0,가설건축,공장,기타
2022,2022-07-12,주유소,폐업,지에스칼텍스(주)수정주유소,울산광역시 남구 두왕로220 (신정동),유,울산광역시 남구 두왕로 226 (신정동),3114010400109340035,129.31273488028134,35.52314629052054,5,15838.0,0.01,20222.0,3114054000.0,가설건축,공동주택,자동차관련시설
2022,2022-08-23,주유소,휴업,주식회사시너직 직영 영남제일관문주유소,경상북도 김천시 영남대로1236 (다수동),정,경상북도 김천시 영남대로 1236 (다수동),4715011200103660000,128.0718491074838,36.12742808904867,9,19774.0,0.02,12395.0,4715059500.0,가설건축,자동차관련시설,공장
2022,2022-05-11,주유소,휴업,(주)한진 인천터미널주유소,인천광역시 미추홀구 연남로35 (관교동),정,인천광역시 미추홀구 연남로 35 (관교동),2817710600100150000,126.70170499251248,37.44250644207296,11,14017.0,0.02,145280.0,2817770000.0,판매시설,근린생활시설,업무시설
2022,2022-07-11,주유소,신규,김화농협주유소,강원도 철원군 와수로110번안길49 (서면),정,강원특별자치도 철원군 와수로110번안길 49 (서면),5178031022111570001,127.43815180269304,38.23747695829935,11,3390.0,0.02,7702.0,5178031000.0,공동주택,판매시설,업무시설
2022,2022-09-01,주유소,신규,(유)안전에너지주유소 일봉지점,전라남도 나주시 여시물길70 (왕곡면),정,전라남도 나주시 여시물길 70 (왕곡면),4617032026100170003,126.67007824022444,34.9616851448971,3,2649.0,0.05,13324.0,4617032000.0,가설건축,공장,기타
2022,2022-10-07,주유소,폐업,에덴주유소,충청남도 천안시 동남구 충절로70 (원성동),정,충청남도 천안시 동남구 충절로 70 (원성동),4413110700101980000,127.15798467514828,36.8127315102609,2,49621.0,0.02,163427.0,4413153000.0,공동주택,판매시설,자동차관련시설
2022,2022-08-29,주유소,휴업,현대오일뱅크(주)직영 월드컵주유소,전라북도 군산시 번영로68 (경장동),정,전북특별자치도 군산시 번영로 68 (경장동),5213013500105090008,126.72902573508568,35.97093592016075,13,7432.0,0.02,13290.0,5213065000.0,공동주택,가설건축,자동차관련시설
2022,2022-07-05,주유소,폐업,대동주유소,경상북도 포항시 북구 새천년대로1031 (창포동),정,경상북도 포항시 북구 새천년대로 1031 (창포동),4711311900106290004,129.37006425820937,36.06099173622694,20,21653.0,0.02,47564.0,4711368000.0,가설건축,판매시설,기타
2022,2022-07-20,주유소,폐업,남산주유소,충청남도 금산군 금산로1324 (금산읍),정,충청남도 금산군 금산로 1324 (금산읍),4471025023102290000,127.4908501747447,36.09330564583504,14,22425.0,0.04,4713.0,4471025000.0,기타,가설건축,판매시설
2022,2022-09-07,주유소,휴업,현경주유소,경기도 안성시 일생로362 (일죽면),정,경기도 안성시 일생로 362 (일죽면),4155039033100840002,127.50963644518808,37.06621113787444,9,8292.0,0.04,5661.0,4150038000.0,가설건축,기타,근린생활시설
2022,2022-07-14,주유소,휴업,SK에너지(주)송현주유소,경상북도 안동시 경동로355 (송현동),정,경상북도 안동시 경동로 355 (송현동),4717013600102590005,128.69975941352706,36.57224099143746,25,15466.0,0.01,10167.0,4717066000.0,공동주택,자동차관련시설,기타
2022,2022-08-10,주유소,폐업,우신주유소,경기도 남양주시 사릉로634 (진건읍),정,경기도 남양주시 사릉로 634 (진건읍),4136025924102460000,127.16695190727091,37.67236467088304,2,20793.0,0.04,27371.0,4136025900.0,가설건축,공장,판매시설
2022,2022-05-19,주유소,휴업,동남주유소,부산광역시 해운대구 해운대로1226 (송정동),정,부산광역시 해운대구 해운대로 1226 (송정동),2635010800100860007,129.2055493082359,35.194238136059354,1,9104.0,0.03,48622.0,2635056000.0,자동차관련시설,가설건축,근린생활시설
2022,2022-07-26,주유소,폐업,건지로 채움 주유소,인천광역시 서구 건지로153번길7 (석남동),유,인천광역시 서구 건지로153번길 8 (석남동),2826011000102230616,126.65900485098727,37.50002583988672,2,14241.0,0.06,78848.0,2826056000.0,자동차관련시설,기타,판매시설
2022,2022-07-06,주유소,폐업,웅천주유소,충청남도 보령시 충서로1049 (웅천읍),정,충청남도 보령시 충서로 1049 (웅천읍),4418025025101500004,126.59148413205249,36.24102109703989,18,5675.0,0.04,2436.0,4418025000.0,가설건축,기타,공동주택
2022,2022-07-21,주유소,폐업,에쓰-오일주식회사 구도일주유소 과천,경기도 과천시 과천대로448 (막계동),정,경기도 과천시 과천대로 448 (막계동),4129010400109990001,127.00279637217774,37.4346598453467,10,13851.0,0.01,95856.0,4129056000.0,가설건축,업무시설,판매시설
2022,2022-09-13,주유소,폐업,백천주유소,부산광역시 해운대구 반송로910 (반송동),정,부산광역시 해운대구 반송로 910 (반송동),2635010100103360010,129.15308658782,35.23168714199122,4,21072.0,0.01,22984.0,2635062000.0,가설건축,공동주택,업무시설
2022,2022-05-25,주유소,폐업,서라벌주유소,경상북도 경주시 산업로1750 (외동읍),정,경상북도 경주시 산업로 1750 (외동읍),4713025922101960001,129.33617703012456,35.67098198995145,1,42437.0,0.01,22070.0,4713025900.0,가설건축,자동차관련시설,공동주택
2022,2022-07-29,주유소,폐업,(주)남경석유 세영주유소,서울특별시 송파구 동남로298 (오금동),정,서울특별시 송파구 동남로 298 (오금동),1171011200101290004,127.13799155936816,37.50194128201098,3,11608.0,0.02,239718.0,1171057000.0,가설건축,자동차관련시설,판매시설
2022,2022-08-26,주유소,휴업,현대오일뱅크㈜직영 4공단주유소,대전광역시 대덕구 대덕대로1412 (신일동),정,대전광역시 대덕구 대덕대로 1412 (신일동),3023011400116840000,127.40688968399375,36.44582399454062,5,6520.0,0.04,130067.0,3023058000.0,업무시설,가설건축,근린생활시설
