연도,도로종류,지점번호,호선,구간,차로,도/시,시/군,읍/면,동/리,구분, AADT ,XCODE,YCODE
2024,2,0200-001,2,암태면-압해읍,2,전남,신안,암태,도창,수시, 718 ,34.82344,126.09643
2024,2,0302-000,3,미조면-사천시,2,경남,남해,삼동,금송,수시," 3,454 ",34.82871,128.01254
2024,2,0201-008,2,목포IC-서영암IC,4,전남,무안,삼향,용포,상시," 29,336 ",34.82996,126.47853
2024,3,0843-04 ,843,남양면-벌교읍,2,전남,보성,벌교,장좌,수시," 4,814 ",34.83005,127.35504
2024,1,01001-6,10,벌교IC-고흥IC,4,전남,보성,벌교,장좌,수시," 22,092 ",34.83289,127.31149
2024,2,1810-001,18,미력면-용암리,2,전남,보성,미력,미력,상시," 1,588 ",34.83385,127.09515
2024,2,0201-009,2,압해읍-목포시,4,전남,신안,압해,신장,상시," 15,006 ",34.83404,126.36721
2024,3,0817-03 ,817,유치면-도암면,2,전남,장흥,유치,대천,수시," 1,353 ",34.8362,126.88044
2024,3,1024-05 ,1024,삼동면-창선면,2,경남,남해,창선,지족,수시," 1,267 ",34.83704,127.99739
2024,2,0209-001,2,초당리-벌교읍,4,전남,보성,벌교,척령,상시," 11,592 ",34.83807,127.31619
2024,2,1402-000,14,남부면-연초면,2,경남,거제,일운,소동,수시," 12,376 ",34.83893,128.69887
2024,2,1306-002,13,성전면-나주시,4,전남,영암,덕진,금강,수시," 16,765 ",34.84028,126.69157
2024,2,0302-003,3,미조면-사천시,2,경남,남해,창선,당저,수시," 7,577 ",34.84289,128.01325
2024,2,0209-002,2,벌교읍-순천시,4,전남,순천,별량,금치,수시," 13,730 ",34.84399,127.38958
2024,3,0820-02 ,820,삼향면-일로면,4,전남,무안,일로,월암,수시," 2,102 ",34.84541,126.48709
2024,2,0501-007,5,산촌리-상동동,2,경남,거제,거제,명진,수시," 5,298 ",34.84693,128.61831
2024,2,2304-001,23,장흥읍-나주시,2,전남,영암,금정,남송,수시," 3,353 ",34.85142,126.77018
2024,2,0101-000,1,삼향면-학교면,4,전남,무안,삼향,왕산,상시," 20,526 ",34.85192,126.42727
2024,5,49-02   ,49,일로읍-몽탄면,4,전남,무안,일로,용산,수시," 12,416 ",34.85357,126.50554
2024,1,01501,15,죽림IC-일로IC,4,전남,무안,삼향,맥포,수시," 34,477 ",34.85385,126.47684
2024,3,1018-02 ,1018,서정리-오수리,2,경남,거제,거제,서정,수시," 8,207 ",34.85464,128.58508
2024,3,0815-03 ,815,일로면-청계면,2,전남,무안,일로,월암,수시," 2,136 ",34.85514,126.48457
2024,2,0201-010,2,압해읍-목포시,2,전남,신안,압해,분매,수시," 12,357 ",34.85669,126.33797
2024,2,1504-002,15,벌교읍-봉산리,4,전남,보성,벌교,전동,상시," 4,254 ",34.8575,127.32438
2024,2,0201-011,2,암태면-압해읍,2,전남,신안,압해,송공,상시," 5,675 ",34.86017,126.2341
2024,3,0801-03 ,801,시종면-공산면,2,전남,영암,시종,만수,수시," 6,239 ",34.86187,126.60999
2024,2,1901-002,19,미조면-고현면,2,경남,남해,고현,이어,상시," 12,310 ",34.86496,127.89437
2024,2,0210-000,2,벌교읍-순천시,4,전남,순천,별량,봉림,상시," 14,955 ",34.86608,127.4424
2024,2,1402-001,14,남부면-연초면,4,경남,거제, ,양정,상시," 35,791 ",34.86778,128.65064
2024,3,1018-07 ,1018,동부면-거제시,4,경남,거제, ,상동,수시," 33,110 ",34.86817,128.63828
2024,2,2902-002,29,용정리-이양면,4,전남,화순,이양,송정,수시," 12,685 ",34.869,127.00992
2024,2,1402-002,14,연초면-통영시,4,경남,거제, ,상동,수시," 20,890 ",34.87023,128.62625
2024,2,2305-002,23,장흥읍-나주시,2,전남,영암,금정,월평,수시," 6,962 ",34.87056,126.74835
2024,1,03501-1,35,통영IC-북통영IC,4,경남,통영,용남,동달,수시," 23,204 ",34.87099,128.42757
2024,3,0843-03 ,843,매정리-옥리,2,전남,화순,이양,쌍봉,수시, 431 ,34.87148,127.04244
2024,2,1703-001,17,여수시-순천시,4,전남,여수,율촌,월산,수시," 51,436 ",34.87393,127.56667
2024,2,0302-004,3,미조면-사천시,2,경남,남해,창선,동대,상시," 11,110 ",34.87506,128.00958
2024,1,01001-7,10,고흥IC-순천만IC,4,전남,순천,별량,원창,상시," 27,043 ",34.87791,127.43788
2024,3,0857-01 ,857,벌교읍-낙안면,2,전남,순천,낙안,신기,수시," 2,621 ",34.87996,127.34537
2024,3,0839-02 ,839,장평면-청풍면,2,전남,화순,청풍,신,수시," 4,221 ",34.88073,126.98037
2024,3,1018-01 ,1018,사등면-거제면,2,경남,거제,사등,덕호,수시," 6,277 ",34.88296,128.47807
2024,3,0895-04 ,895,율어면-벌교읍,2,전남,보성,벌교,추동,수시, 496 ,34.88668,127.28246
2024,2,1404-000,14,연초면-통영시,4,경남,통영,용남,삼화,수시," 36,763 ",34.88762,128.45395
2024,2,1901-003,19,미조면-고현면,4,경남,남해,고현,오곡,수시," 7,399 ",34.88805,127.88153
2024,2,2305-003,23,장흥읍-나주시,2,전남,영암,금정,와운,상시," 5,854 ",34.88845,126.74824
2024,3,0845-04 ,845,득량면-복내면,2,전남,보성,복내,복내,수시, 755 ,34.89002,127.13745
2024,2,1404-001,14,연초면-통영시,4,경남,통영,광도,노산,수시," 27,699 ",34.89317,128.41501
2024,2,1703-002,17,여수시-순천시,4,전남,순천,해룡,용전,수시," 52,964 ",34.89629,127.54965
2024,2,1403-000,14,연초면-통영시,4,경남,거제,사등,사곡,상시," 50,439 ",34.8987,128.56647
2024,2,7702-000,77,법송리-지산리,2,경남,통영,도산,오륜,상시," 1,994 ",34.89878,128.35538
2024,3,1021-11 ,1021,통영시-도산면,2,경남,통영,도산,관덕,수시," 2,526 ",34.89936,128.37324
2024,2,1401-002,14,통영시-고성읍,4,경남,통영,광도,노산,수시," 16,748 ",34.89953,128.39904
2024,1,03501-2,35,북통영IC-동고성IC,4,경남,통영,광도,죽림,상시," 31,227 ",34.89966,128.41045
2024,1,01001-8,10,순천만IC-도롱IC,4,전남,순천, ,교량,수시," 29,217 ",34.90021,127.51195
2024,2,7703-000,77,고현면-서면,2,경남,남해,고현,포상,상시," 1,317 ",34.90043,127.86341
2024,3,0825-02 ,825,청계면-왕산리,2,전남,무안,청계,복길,수시," 2,045 ",34.9012,126.40371
2024,3,0820-01 ,820,시종면-왕곡면,2,전남,나주,반남,흥덕,수시," 2,202 ",34.90651,126.65554
2024,2,7701-004,77,거류면-광도면,2,경남,통영,광도,노산,상시," 6,497 ",34.90831,128.40933
2024,5,58-03   ,58,낙안면-순천시,2,전남,순천,낙안,성북,수시," 1,752 ",34.90942,127.3476
2024,3,0863-05 ,863,소라면-해룡면,2,전남,순천,해룡,월전,수시," 3,801 ",34.91034,127.52836
2024,5,58-02   ,58,외서면-낙안면,2,전남,순천,외서,신덕,수시, 653 ,34.91071,127.29486
2024,2,2902-001,29,이양면-능주면,4,전남,화순,이양,품평,수시," 20,547 ",34.91431,126.9902
2024,2,0102-002,1,삼향면-학교면,4,전남,무안,청계,도림,수시," 18,171 ",34.91523,126.42809
2024,5,58-05   ,58,옥포동-장목면,4,경남,거제, ,덕포,수시," 22,634 ",34.91589,128.70839
2024,5,58-01   ,58,금능리-복내면,2,전남,화순,이양,금릉,수시," 1,534 ",34.92401,127.00691
2024,2,1504-001,15,벌교읍-봉산리,4,전남,순천,외서,월암,수시," 2,581 ",34.92422,127.27933
2024,3,1024-02 ,1024,설천면-고현면,2,경남,남해,설천,남양,수시," 1,276 ",34.9247,127.91457
2024,2,7702-002,77,삼산면-사천시,2,경남,고성,하이,덕호,상시," 3,249 ",34.92571,128.13059
2024,3,0815-02 ,815,청계면-망운면,4,전남,무안,청계,상마,수시," 4,949 ",34.92592,126.41752
2024,3,0820-03 ,820,죽동리-오봉리,2,전남,나주,세지,송제,수시," 1,323 ",34.92756,126.71969
2024,5,55-03   ,55,세지면-봉황면,2,전남,나주,봉황,덕림,수시," 4,008 ",34.92859,126.76182
2024,2,7702-003,77,삼산면-사천시,2,경남,고성,하이,덕호,수시," 8,025 ",34.929,128.11656
2024,3,1001-01 ,1001,하이면-사촌면,2,경남,고성,하이,덕호,수시," 1,650 ",34.92905,128.12248
2024,5,49-03   ,49,몽탄면-동강면,2,전남,나주,동강,월량,수시," 10,706 ",34.92918,126.56414
2024,2,0501-002,5,연초면-장목면,2,경남,거제,연초,다공,상시," 8,125 ",34.92968,128.65347
2024,2,1307-001,13,성전면-나주시,4,전남,나주,세지,송제,수시," 16,980 ",34.92987,126.70967
2024,3,0825-06 ,825,명산리-사창리,2,전남,무안,몽탄,이산,수시," 1,926 ",34.93001,126.516
2024,2,1902-000,19,고현면-계천리,4,경남,남해,설천,덕신,상시," 7,933 ",34.93132,127.86709
2024,2,0212-000,2,순천시-광양시,4,전남,광양,광양,초남,상시," 23,216 ",34.93205,127.61069
2024,3,0821-04 ,821,반남면-공산면,2,전남,나주,공산,상방,수시," 1,528 ",34.93503,126.62881
2024,2,2307-001,23,장흥읍-나주시,2,전남,나주,세지,대산,수시," 5,311 ",34.93559,126.75232
2024,2,0211-000,2,순천시-광양시,4,전남,광양,광양,세풍,수시," 42,722 ",34.93866,127.58527
2024,2,0210-003,2,순천시-광양시,7,전남,순천,해룡,신대,상시," 53,484 ",34.93904,127.55961
2024,2,2307-002,23,왕곡면-학교면,4,전남,나주,공산,금곡,수시," 12,141 ",34.93969,126.61329
2024,2,0102-005,1,삼향면-학교면,4,전남,무안,청계,청수,수시," 12,160 ",34.94122,126.4407
2024,3,0863-07 ,863,해룡면-광양읍,2,전남,광양,광양,도월,수시," 4,696 ",34.94243,127.58012
2024,3,0817-01 ,817,도암면-벽지리,2,전남,화순,도암,정천,수시," 1,580 ",34.94487,126.89305
2024,2,0302-001,3,사천시-사천읍,4,경남,사천, ,실안,수시," 9,146 ",34.94722,128.04023
2024,2,2903-001,29,이양면-능주면,4,전남,화순,춘양,우봉,상시," 20,187 ",34.94833,126.97209
2024,2,7702-001,77,삼산면-사천시,2,경남,고성,하일,용태,수시," 1,348 ",34.94934,128.21226
2024,2,7715-001,77,화산면-황산면,4,전남,무안,운남,연,상시," 2,899 ",34.94956,126.33539
2024,2,2306-000,23,왕곡면-학교면,4,전남,나주,왕곡,신포,상시," 13,324 ",34.95043,126.64704
2024,2,0212-004,2,광양시-하동읍,4,전남,광양, ,성황,상시," 11,124 ",34.95186,127.67417
2024,2,1405-000,14,통영시-고성읍,4,경남,고성,고성,월평,상시," 13,785 ",34.95217,128.34353
2024,3,0865-01 ,865,초남리-석정리,4,전남,광양,광양,용강,수시," 7,937 ",34.95248,127.60859
2024,3,0818-03 ,818,도암면-춘양면,2,전남,화순,춘양,석정,수시," 2,613 ",34.95337,126.96164
2024,5,55-11   ,55,세지면-봉황면,2,전남,나주,봉황,죽석,수시," 5,810 ",34.95372,126.79683
2024,2,1810-002,18,미력면-용암리,2,전남,보성,문덕,용암,수시," 1,053 ",34.95652,127.19166
2024,3,1010-02 ,1010,삼산면-성내리,2,경남,고성,삼산,판곡,수시," 3,640 ",34.9613,128.31533
2024,2,1506-004,15,봉산리-복암리,2,전남,보성,문덕,덕치,수시," 2,051 ",34.96179,127.19088
2024,2,1308-000,13,성전면-나주시,4,전남,나주,왕곡,양산,수시," 19,648 ",34.96382,126.70711
2024,2,2903-003,29,이양면-능주면,4,전남,화순,춘양,화림,수시," 21,855 ",34.96594,126.9616
2024,1,01003,10,광양IC-동광양IC,4,전남,광양,광양,용강,수시," 33,039 ",34.96623,127.63452
2024,3,0818-02 ,818,봉황면-도암면,2,전남,나주,봉황,송현,수시," 1,411 ",34.96638,126.80756
2024,3,1003-04 ,1003,대방동-송포동,2,경남,사천, ,송포,수시," 2,438 ",34.96798,128.05406
2024,3,1009-06 ,1009,당동리-성내리,4,경남,고성,고성,율대,수시," 10,024 ",34.96962,128.33874
2024,3,0818-01 ,818,나주시-봉황면,2,전남,나주,봉황,황용,수시," 2,356 ",34.97166,126.74074
2024,1,02701,27,동순천IC-순천JCT,4,전남,순천, ,왕지,상시," 16,890 ",34.97374,127.55159
2024,2,0105-001,1,나주시-광주시,4,전남,나주, ,대기,수시," 38,929 ",34.97381,126.71861
2024,1,03501-3,35,동고성IC-고성IC,4,경남,고성,거류,은월,수시," 29,710 ",34.97689,128.37962
2024,1,01502,15,일로IC-무안IC,4,전남,무안,일로,지장,수시," 36,995 ",34.97787,126.49514
2024,2,7701-003,77,거류면-광도면,2,경남,고성,거류,신용,수시," 2,878 ",34.97863,128.40416
2024,3,0822-04 ,822,능주면-남면,2,전남,화순,한천,모산,수시," 1,778 ",34.97877,126.98038
2024,2,3301-004,33,고성읍-사천읍,4,경남,고성,고성,이당,상시," 10,608 ",34.97974,128.2752
2024,1,01002-1,10,순천JCT-광양IC,4,전남,광양,봉강,석사,수시," 25,223 ",34.98169,127.59371
2024,3,0811-05 ,811,몽탄면-무안읍,2,전남,무안,무안,성동,수시," 3,884 ",34.9821,126.49604
2024,3,1010-03 ,1010,송학리-양촌리,2,경남,고성,고성,송학,수시," 3,146 ",34.98277,128.34361
2024,2,1505-001,15,벌교읍-봉산리,2,전남,순천,송광,봉산,수시," 2,400 ",34.98303,127.25183
2024,3,1009-01 ,1009,성내리-영오면,2,경남,고성,고성,기월,수시," 4,410 ",34.98449,128.31873
2024,3,1009-07 ,1009,당동리-성내리,2,경남,고성,거류,신용,수시," 3,660 ",34.98501,128.40359
2024,2,1505-002,15,봉산리-복암리,2,전남,순천,송광,봉산,수시," 1,289 ",34.98554,127.24418
2024,3,0861-01 ,861,옥곡면-진월면,2,전남,광양,옥곡,장동,수시," 7,977 ",34.98558,127.70492
2024,1,01005,10,옥곡IC-진월IC,4,전남,광양,옥곡,선금,수시," 32,761 ",34.98574,127.72899
2024,2,0303-002,3,사천시-사천읍,4,경남,사천, ,노룡,수시," 31,234 ",34.98654,128.05604
2024,3,1005-07 ,1005,비토리-구평리,2,경남,사천,서포,선전,수시," 2,376 ",34.98716,127.97587
2024,2,5901-001,59,태인동-금남면,4,경남,하동,금남,계천,상시," 6,822 ",34.98771,127.80269
2024,5,58-04   ,58,중군동-진상면,2,전남,광양,옥곡,신금,수시," 3,828 ",34.98801,127.69974
2024,1,01006,10,진월IC-하동IC,4,전남,광양,진월,망덕,수시," 34,505 ",34.98836,127.78739
2024,3,0840-01 ,840,광양읍-서면,2,전남,순천,서,압곡,수시," 4,818 ",34.98873,127.52216
2024,1,01004,10,동광양IC-옥곡IC,4,전남,광양, ,중군,수시," 29,049 ",34.98982,127.68128
2024,3,1016-02 ,1016,망림리-영현면,2,경남,고성,상리,부포,수시," 1,391 ",34.99031,128.23668
2024,2,1309-000,13,성전면-나주시,4,전남,나주, ,이창,수시," 14,760 ",34.99044,126.70708
2024,3,1016-03 ,1016,사천시-봉현리,2,경남,사천,사남,사촌,수시," 2,827 ",34.99045,128.14542
2024,1,01002,10,순천IC-순천JCT,4,전남,순천,서,압곡,수시," 21,462 ",34.99046,127.53042
2024,2,0104-000,1,학교면-나주시,4,전남,나주,다시,복암,상시," 5,189 ",34.99062,126.65488
2024,2,0105-002,1,나주시-광주시,4,전남,나주, ,평산,수시," 43,564 ",34.99084,126.75753
2024,3,0865-03 ,865,칠성리-봉강면,2,전남,광양,광양,구산,수시," 3,795 ",34.99238,127.58701
2024,1,01001,10,서순천IC-순천IC,4,전남,순천,서,동산,상시," 31,469 ",34.99294,127.49619
2024,3,0861-09 ,861,진월면-다압면,2,전남,광양,진월,신아,수시," 2,000 ",34.99302,127.77638
2024,3,0817-02 ,817,벽지리-효산리,2,전남,화순,도곡,쌍옥,수시," 4,024 ",34.99347,126.89997
2024,2,3301-002,33,고성읍-사천읍,4,경남,고성,상리,망림,수시," 7,934 ",34.9942,128.21499
2024,3,1016-01 ,1016,사촌리-척번정리,2,경남,고성,상리,척번정,수시," 4,317 ",34.99432,128.18706
2024,5,60-03   ,60,현경면-무안읍,4,전남,무안,무안,교촌,수시," 19,175 ",34.99481,126.46818
2024,2,0213-001,2,광양시-하동읍,2,전남,광양,진월,마룡,수시," 6,139 ",34.99498,127.75224
2024,3,1001-13 ,1001,하이면-사촌면,2,경남,사천,사남,사촌,수시," 1,197 ",34.99518,128.14171
2024,2,1902-001,19,고현면-계천리,4,경남,하동,금남,계천,수시," 6,989 ",34.99553,127.81755
2024,2,1405-001,14,고성읍-진전면,4,경남,고성,고성,우산,상시," 18,852 ",34.99628,128.33078
2024,3,0822-02 ,822,도곡면-능주면,2,전남,화순,능주,남정,수시," 5,813 ",34.99723,126.94811
2024,2,0501-003,5,연초면-장목면,2,경남,거제,장목,장목,수시," 1,619 ",34.99732,128.6813
2024,2,7701-002,77,근곡리-거류면,2,경남,고성,동해,봉암,수시," 2,832 ",34.99738,128.40865
2024,2,2308-000,23,왕곡면-학교면,2,전남,함평,학교,곡창,수시," 1,973 ",34.99945,126.5345
2024,3,0857-04 ,857,낙안면-승주읍,2,전남,순천,승주,신학,수시," 1,702 ",35.00192,127.37324
2024,1,01200-1,12,무안공항IC-북무안IC,4,전남,무안,망운,피서,수시," 2,035 ",35.0058,126.41022
2024,2,0102-001,1,삼향면-학교면,4,전남,함평,엄다,엄다,수시," 11,310 ",35.00589,126.50078
2024,3,0817-04 ,817,효산리-원화리,2,전남,화순,도곡,효산,수시," 7,946 ",35.0066,126.90963
2024,3,0897-01 ,897,송광사-송광면,2,전남,순천,송광,신평,수시, 734 ,35.00755,127.26183
2024,1,02501,25,서순천IC-승주IC,4,전남,순천,서,비월,수시," 37,269 ",35.00834,127.44935
2024,5,58-09   ,58,서포면-용현면,2,경남,사천,서포,구평,수시," 6,124 ",35.01159,127.97859
2024,2,1506-001,15,봉산리-복암리,4,전남,화순,남,사평,상시," 3,803 ",35.01334,127.09526
2024,2,0102-003,1,삼향면-학교면,4,전남,함평,엄다,송로,수시," 8,851 ",35.01446,126.51478
2024,2,1903-000,19,계천리-마산면,4,경남,하동,고전,신월,상시," 8,115 ",35.01568,127.78878
2024,2,1406-001,14,고성읍-진전면,4,경남,고성,마암,두호,수시," 25,731 ",35.01629,128.34372
2024,3,1010-04 ,1010,송학리-양촌리,2,경남,고성,동해,외곡,수시," 2,499 ",35.01723,128.39599
2024,1,01503,15,무안IC-함평JCT,4,전남,무안,무안,용월,수시," 38,015 ",35.01748,126.49075
2024,2,0303-001,3,사천시-사천읍,4,경남,사천,용현,송지,상시," 35,769 ",35.01785,128.05775
2024,2,1705-001,17,순천시-서면,4,전남,순천,서,비월,상시," 13,649 ",35.01799,127.46028
2024,3,0822-05 ,822,남면-동복면,2,전남,화순,남,사평,수시," 1,298 ",35.01825,127.10157
2024,1,01200-2,12,북무안IC-함평JCT,4,전남,무안,무안,평산,상시," 8,858 ",35.01887,126.46269
2024,1,01007,10,하동IC-진교IC,4,경남,하동,금남,계천,상시," 38,393 ",35.01975,127.8477
2024,1,03501-4,35,고성IC-연화산IC,4,경남,고성,마암,두호,수시," 22,013 ",35.02052,128.33082
2024,2,0103-003,1,학교면-나주시,4,전남,나주,다시,월태,수시," 9,310 ",35.02191,126.63646
2024,2,2404-001,24,현경면-함평읍,2,전남,무안,현경,평산,상시," 1,095 ",35.02245,126.43865
2024,3,1002-01 ,1002,금남면-진교면,2,경남,하동,진교,진교,수시," 6,691 ",35.02479,127.90675
2024,3,1003-01 ,1003,진교면-양보면,2,경남,하동,진교,진교,수시," 2,784 ",35.02549,127.90051
2024,3,1003-05 ,1003,서포면-진교면,2,경남,사천,서포,금진,수시," 2,400 ",35.02658,127.93084
2024,2,0105-000,1,나주시-광주시,4,전남,나주,금천,석전,수시," 57,752 ",35.02706,126.77714
2024,3,0815-01 ,815,현경면-함평읍,2,전남,무안,현경,외반,수시," 1,799 ",35.02707,126.42059
2024,2,3301-001,33,고성읍-사천읍,4,경남,고성,상리,고봉,수시," 5,053 ",35.0271,128.17066
2024,3,0857-05 ,857,승주읍-월등면,2,전남,순천,승주,서평,수시," 1,078 ",35.02723,127.38228
2024,3,0801-11 ,801,다시면-나산면,2,전남,나주,다시,월태,수시, 929 ,35.02739,126.64433
2024,3,0822-01 ,822,남평읍-도곡면,2,전남,나주,남평,서산,수시," 7,483 ",35.02765,126.85577
2024,2,0103-004,1,학교면-나주시,4,전남,함평,학교,고막,수시," 7,874 ",35.03175,126.58828
2024,2,2213-002,22,창촌리-학구리,2,전남,순천,서,대구,수시," 4,268 ",35.03212,127.4353
