행정구역,순위,2023년 수(명),비율(%),lat,lon
충청북도 옥천군 안내면,3233.0,1824.0,0.0,36.3944551302996,127.661963267002
경상북도 영덕군 지품면,3234.0,1820.0,0.0,36.4484953265836,129.28178296249
경상남도 산청군 신등면,3235.0,1820.0,0.0,35.3828042411311,128.006610635915
전라남도 영암군 금정면,3236.0,1815.0,0.0,34.8630997515941,126.748994019962
전북특별자치도 장수군 산서면,3237.0,1814.0,0.0,35.5841943347881,127.396425866531
전라남도 순천시 장천동,3238.0,1811.0,0.0,34.9484741642815,127.486770382013
전북특별자치도 진안군 백운면,3239.0,1810.0,0.0,35.6894150875456,127.395951525691
전라남도 고흥군 봉래면,3240.0,1808.0,0.0,34.4636810934931,127.459058904486
전북특별자치도 남원시 아영면,3241.0,1807.0,0.0,35.5086579365093,127.612904140789
전북특별자치도 정읍시 산외면,3242.0,1805.0,0.0,35.6214602593503,127.042043165244
경상북도 의성군 단촌면,3243.0,1799.0,0.0,36.4220810970612,128.674272170914
전라남도 함평군 엄다면,3244.0,1797.0,0.0,35.0103445156592,126.51592214965
전라남도 무안군 망운면,3245.0,1796.0,0.0,35.0129150718681,126.394586056123
충청북도 단양군 어상천면,3246.0,1795.0,0.0,37.1023344087686,128.358801243342
경상남도 밀양시 청도면,3247.0,1795.0,0.0,35.5489110834166,128.62444988427
충청북도 괴산군 장연면,3248.0,1790.0,0.0,36.8242290524119,127.955209175622
전북특별자치도 고창군 성내면,3249.0,1789.0,0.0,35.5381019918301,126.743278570826
대구광역시 군위군 우보면,3250.0,1788.0,0.0,36.1950191636,128.661801779469
경상남도 창녕군 고암면,3251.0,1788.0,0.0,35.5763918887144,128.510958475847
경상북도 청도군 운문면,3252.0,1785.0,0.0,35.7156083938855,128.913121329475
전라남도 화순군 사평면,3253.0,1783.0,0.0,35.007266226966,127.095841247849
전북특별자치도 순창군 쌍치면,3254.0,1781.0,0.0,35.5005636388583,127.001344667371
경상북도 영주시 순흥면,3255.0,1781.0,0.0,36.9157545347253,128.574927410688
경상남도 합천군 대병면,3256.0,1781.0,0.0,35.5211861931546,128.014244590873
경상북도 상주시 내서면,3257.0,1780.0,0.0,36.4122446503437,128.067522750071
경상남도 고성군 하일면,3258.0,1775.0,0.0,34.9434524826931,128.192422189648
경상남도 사천시 축동면,3259.0,1768.0,0.0,35.1098420933812,128.085351646579
인천광역시 옹진군 덕적면,3260.0,1767.0,0.0,37.2276332114675,126.144705565589
경상남도 진주시 사봉면,3261.0,1756.0,0.0,35.1887310619719,128.270360587286
경상북도 고령군 운수면,3262.0,1751.0,0.0,35.7690374447571,128.290472097473
전북특별자치도 남원시 송동면,3263.0,1738.0,0.0,35.3546780579571,127.337166837576
전라남도 영암군 서호면,3264.0,1737.0,0.0,34.7550374267395,126.584974484435
경상남도 거창군 웅양면,3265.0,1737.0,0.0,35.8053831792463,127.917749037715
경상남도 하동군 횡천면,3266.0,1733.0,0.0,35.1097615355477,127.813999364311
경상남도 하동군 적량면,3267.0,1731.0,0.0,35.0832060800972,127.776936681526
전북특별자치도 순창군 동계면,3268.0,1729.0,0.0,35.441236440353,127.242897466141
전라남도 화순군 춘양면,3269.0,1728.0,0.0,34.9506507442568,126.960018806374
충청북도 영동군 매곡면,3270.0,1726.0,0.0,36.1908730758594,127.932125380455
강원특별자치도 횡성군 강림면,3271.0,1724.0,0.0,37.3602310480308,128.125412513164
전라남도 담양군 대덕면,3272.0,1718.0,0.0,35.2494553229013,127.037081533597
전라남도 곡성군 죽곡면,3273.0,1718.0,0.0,35.1512075190754,127.319244671454
전라남도 영암군 덕진면,3274.0,1717.0,0.0,34.818877550246,126.697025928761
경상남도 합천군 대양면,3275.0,1717.0,0.0,35.5165847706866,128.174519744779
울산광역시 울주군 삼동면,3276.0,1707.0,0.0,35.5237326829463,129.157621044622
전라남도 나주시 문평면,3277.0,1702.0,0.0,35.055302656516,126.60379255118
광주광역시 광산구 동곡동,3278.0,1699.0,0.0,35.0986298597802,126.772038558584
전라남도 담양군 용면,3279.0,1696.0,0.0,35.3649505556585,126.987491335017
강원특별자치도 영월군 김삿갓면,3280.0,1695.0,0.0,37.1256797470207,128.570085899718
경상북도 김천시 감천면,3281.0,1695.0,0.0,36.0659751435049,128.125523778735
경상북도 구미시 무을면,3282.0,1692.0,0.0,36.260751645097,128.197459545105
전라남도 화순군 이양면,3283.0,1690.0,0.0,34.8877826253113,126.988321087824
경상남도 의령군 지정면,3284.0,1688.0,0.0,35.3824866952156,128.385983449354
경상북도 청송군 주왕산면,3285.0,1685.0,0.0,36.3569505258092,129.159283721114
충청북도 보은군 내북면,3286.0,1682.0,0.0,36.5779197180733,127.664057872382
경상남도 함양군 서상면,3287.0,1680.0,0.0,35.6792960507817,127.688122777256
충청남도 예산군 대흥면,3288.0,1679.0,0.0,36.606749087,126.78834896798
충청북도 보은군 속리산면,3289.0,1678.0,0.0,36.5121159593931,127.810350567255
전북특별자치도 정읍시 덕천면,3290.0,1678.0,0.0,35.6185995910514,126.842575603462
전북특별자치도 익산시 성당면,3291.0,1672.0,0.0,36.0882787264163,126.934978919207
전북특별자치도 진안군 마령면,3292.0,1665.0,0.0,35.7344433351884,127.370812189982
전라남도 나주시 다도면,3293.0,1664.0,0.0,34.9472863103806,126.827553747704
강원특별자치도 삼척시 미로면,3294.0,1661.0,0.0,37.4175439757334,129.112486953361
전북특별자치도 부안군 주산면,3295.0,1658.0,0.0,35.6719030220769,126.711057952777
충청북도 영동군 양산면,3296.0,1652.0,0.0,36.1222928730589,127.669050412972
경상남도 고성군 마암면,3297.0,1649.0,0.0,35.0551359849192,128.336660713505
전라남도 강진군 작천면,3298.0,1646.0,0.0,34.7042608927609,126.771414187778
경상남도 남해군 상주면,3299.0,1645.0,0.0,34.7238112711806,127.985420225016
충청남도 부여군 남면,3300.0,1643.0,0.0,36.2121102271016,126.806306988946
경상남도 의령군 가례면,3301.0,1643.0,0.0,35.326749349258,128.245287007838
경상북도 의성군 옥산면,3302.0,1639.0,0.0,36.3928203264569,128.810004874336
경상남도 산청군 삼장면,3303.0,1639.0,0.0,35.2982299322661,127.831735620344
전라남도 영광군 묘량면,3304.0,1629.0,0.0,35.2570750473707,126.54319718297
전북특별자치도 남원시 주생면,3305.0,1627.0,0.0,35.3788580669753,127.321551935713
경상북도 영주시 단산면,3306.0,1627.0,0.0,36.9495894645639,128.615381361049
전라남도 순천시 월등면,3307.0,1624.0,0.0,35.0934012655212,127.380538168698
경상북도 영양군 수비면,3308.0,1620.0,0.0,36.7652253089755,129.20258991075
경기도 연천군 미산면,3309.0,1619.0,0.0,38.0474064992174,126.992818073354
충청북도 보은군 회인면,3310.0,1618.0,0.0,36.4947951319883,127.596565256625
충청남도 보령시 미산면,3311.0,1618.0,0.0,36.2106111740022,126.676444919388
전라남도 함평군 신광면,3312.0,1618.0,0.0,35.1557041534675,126.497981144539
경상북도 의성군 구천면,3313.0,1617.0,0.0,36.3473855471292,128.432648437451
전북특별자치도 김제시 성덕면,3314.0,1615.0,0.0,35.8205360035048,126.805855161075
충청북도 보은군 산외면,3315.0,1612.0,0.0,36.5519942964773,127.732659692163
전라남도 강진군 마량면,3316.0,1608.0,0.0,34.4504615388264,126.818939858632
전북특별자치도 순창군 풍산면,3317.0,1602.0,0.0,35.3365882188732,127.138391943468
경상북도 영양군 일월면,3318.0,1601.0,0.0,36.7023616271947,129.128743174604
경상북도 의성군 단북면,3319.0,1598.0,0.0,36.38753019523,128.404809726451
전라남도 곡성군 겸면,3320.0,1596.0,0.0,35.2556403301112,127.172455111784
전라남도 곡성군 오곡면,3321.0,1593.0,0.0,35.27232651674,127.313898434851
전라남도 신안군 증도면,3322.0,1591.0,0.0,35.0028344262002,126.139637801405
경상북도 청송군 파천면,3323.0,1589.0,0.0,36.4630425402759,129.037808048944
경상남도 합천군 가회면,3324.0,1587.0,0.0,35.4351740211841,128.033678542349
전북특별자치도 고창군 성송면,3325.0,1584.0,0.0,35.3643733120825,126.646640076718
전북특별자치도 진안군 성수면,3326.0,1583.0,0.0,35.7085445224058,127.323277331915
전라남도 광양시 다압면,3327.0,1582.0,0.0,35.123283704433,127.691137259591
전라남도 강진군 신전면,3328.0,1578.0,0.0,34.5135248216907,126.720020453352
전북특별자치도 김제시 청하면,3329.0,1573.0,0.0,35.903415960436,126.840648762603
경상북도 안동시 예안면,3330.0,1573.0,0.0,36.6612940218963,128.885153234434
강원특별자치도 춘천시 동산면,3331.0,1570.0,0.0,37.7523096450281,127.796298351078
경상남도 합천군 쌍백면,3332.0,1570.0,0.0,35.4416022657989,128.145478239513
경상북도 안동시 임동면,3333.0,1568.0,0.0,36.5688567165587,128.917583937536
경상북도 안동시 녹전면,3334.0,1563.0,0.0,36.742907986393,128.773663986123
경상북도 울진군 온정면,3335.0,1563.0,0.0,36.7240505903019,129.345422358428
전북특별자치도 순창군 금과면,3336.0,1562.0,0.0,35.3396361556059,127.086450929891
경상북도 의성군 단밀면,3337.0,1562.0,0.0,36.3759783665805,128.381615959748
경상남도 창녕군 유어면,3338.0,1558.0,0.0,35.5080932361678,128.411139146595
충청북도 단양군 단성면,3339.0,1553.0,0.0,36.937088737087,128.323431821514
전북특별자치도 남원시 대산면,3340.0,1553.0,0.0,35.432090961089,127.325203709683
전라남도 광양시 태인동,3341.0,1552.0,0.0,34.9434809071344,127.749559400832
전라남도 영광군 대마면,3342.0,1552.0,0.0,35.3014371547969,126.577506495132
충청남도 부여군 양화면,3343.0,1547.0,0.0,36.1353638986726,126.881212367285
경상북도 예천군 보문면,3344.0,1547.0,0.0,36.6653049953072,128.510892929685
경상남도 진주시 이반성면,3345.0,1542.0,0.0,35.1692005914393,128.326328515859
경상북도 봉화군 상운면,3346.0,1541.0,0.0,36.8337715709094,128.755185661769
경상남도 고성군 대가면,3347.0,1541.0,0.0,35.0174650673079,128.298517634556
경상북도 영양군 청기면,3348.0,1540.0,0.0,36.661217512498,129.062377166448
제주특별자치도 제주시 우도면,3349.0,1540.0,0.0,33.5064494277481,126.952985318412
경상남도 거창군 신원면,3350.0,1538.0,0.0,35.5677263581315,127.925148134174
경상남도 함양군 유림면,3351.0,1536.0,0.0,35.4661829816226,127.792298142283
전라남도 곡성군 삼기면,3352.0,1535.0,0.0,35.2358853591788,127.211756069969
전북특별자치도 남원시 산동면,3353.0,1532.0,0.0,35.4926802728526,127.476206403134
경상북도 의성군 점곡면,3354.0,1531.0,0.0,36.4240827363945,128.767921477058
경상북도 경주시 보덕동,3355.0,1528.0,0.0,35.8347070259657,129.287433647242
전북특별자치도 정읍시 영원면,3356.0,1527.0,0.0,35.6551214410607,126.785327526867
경상남도 진주시 미천면,3357.0,1527.0,0.0,35.2992235623601,128.115389953383
경상북도 구미시 옥성면,3358.0,1526.0,0.0,36.2958894886261,128.278813930207
경상남도 하동군 북천면,3359.0,1526.0,0.0,35.1146972987785,127.892851440139
강원특별자치도 평창군 미탄면,3360.0,1522.0,0.0,37.3420792035649,128.495781431646
충청북도 보은군 탄부면,3361.0,1522.0,0.0,36.4307280279037,127.796023749263
전라남도 보성군 복내면,3362.0,1521.0,0.0,34.8930341943604,127.131250579319
전북특별자치도 익산시 용동면,3363.0,1502.0,0.0,36.1099073917245,126.993047411928
경상북도 의성군 사곡면,3364.0,1502.0,0.0,36.3062965102953,128.787852762809
경상남도 하동군 양보면,3365.0,1498.0,0.0,35.0473086568285,127.845738284614
경상북도 고령군 우곡면,3366.0,1494.0,0.0,35.6779526439666,128.342096151181
경상남도 창녕군 성산면,3367.0,1489.0,0.0,35.6287249328308,128.493985843628
경상남도 고성군 상리면,3368.0,1476.0,0.0,34.999753796458,128.186407895162
경상북도 영덕군 창수면,3369.0,1475.0,0.0,36.5462619395401,129.348237077644
인천광역시 동구 송림2동,3370.0,1472.0,0.0,37.4758054139441,126.642702896133
경상남도 함양군 백전면,3371.0,1468.0,0.0,35.5531844584333,127.635322624551
경상남도 합천군 청덕면,3372.0,1465.0,0.0,35.5594158631031,128.321751445331
전라남도 화순군 동복면,3373.0,1454.0,0.0,35.0711646939474,127.129070469062
경상북도 예천군 개포면,3374.0,1452.0,0.0,36.6083901201946,128.366522747512
경상북도 상주시 은척면,3375.0,1449.0,0.0,36.5317290435865,128.071543233613
전북특별자치도 정읍시 옹동면,3376.0,1446.0,0.0,35.643503216029,126.974507478752
경상북도 상주시 외남면,3377.0,1446.0,0.0,36.3574383238265,128.089447606942
강원특별자치도 정선군 화암면,3378.0,1441.0,0.0,37.3401338968677,128.787796810301
충청북도 단양군 적성면,3379.0,1440.0,0.0,36.9607647375102,128.292946851357
전북특별자치도 남원시 대강면,3380.0,1439.0,0.0,35.3473085599382,127.227729446217
전북특별자치도 장수군 계북면,3381.0,1439.0,0.0,35.7855804602884,127.612536467041
경상북도 김천시 지례면,3382.0,1439.0,0.0,35.9848042370408,128.026687113862
충청남도 서천군 기산면,3383.0,1438.0,0.0,36.0746756300386,126.762252308365
전북특별자치도 남원시 사매면,3384.0,1433.0,0.0,35.4985107546591,127.360546067549
경상남도 거창군 주상면,3385.0,1432.0,0.0,35.749205025993,127.913362413557
충청북도 보은군 장안면,3386.0,1430.0,0.0,36.4697418490581,127.788715117424
강원특별자치도 양구군 해안면,3387.0,1429.0,0.0,38.2851684890133,128.137124728997
전라남도 신안군 하의면,3388.0,1428.0,0.0,34.6068607318669,126.036555049527
경상북도 의성군 가음면,3389.0,1423.0,0.0,36.2341305938303,128.724643533438
경상남도 거제시 남부면,3390.0,1423.0,0.0,34.7321745213029,128.610147395791
경상남도 의령군 화정면,3391.0,1418.0,0.0,35.2777133029637,128.210833813747
전라남도 신안군 장산면,3392.0,1416.0,0.0,34.6432049602023,126.148997379315
전북특별자치도 임실군 성수면,3393.0,1412.0,0.0,35.6298865194596,127.333125544753
전북특별자치도 진안군 주천면,3394.0,1405.0,0.0,35.9752524899672,127.42547846477
경상남도 거창군 북상면,3395.0,1405.0,0.0,35.777641513322,127.81864160201
전북특별자치도 순창군 인계면,3396.0,1401.0,0.0,35.4118204541221,127.141255266788
인천광역시 옹진군 대청면,3397.0,1400.0,0.0,37.8252535468351,124.712308819936
전라남도 강진군 병영면,3398.0,1399.0,0.0,34.7168936366545,126.812723648912
경상북도 의성군 춘산면,3399.0,1397.0,0.0,36.2375645705608,128.811743688476
강원특별자치도 강릉시 왕산면,3400.0,1395.0,0.0,37.6726837387208,128.837804434963
경상북도 상주시 화북면,3401.0,1395.0,0.0,36.5632969766651,127.917219520465
경상남도 통영시 사량면,3402.0,1395.0,0.0,34.8455136076962,128.220071805183
경상남도 창녕군 길곡면,3403.0,1390.0,0.0,35.3870255673379,128.568984801461
경상남도 함양군 휴천면,3404.0,1385.0,0.0,35.4806813020567,127.750233904394
충청남도 청양군 목면,3405.0,1384.0,0.0,36.4189809901394,127.003902576219
전북특별자치도 임실군 운암면,3406.0,1383.0,0.0,35.6606460494288,127.160440115153
충청남도 부여군 내산면,3407.0,1382.0,0.0,36.2748573943678,126.780527164627
경상남도 의령군 용덕면,3408.0,1371.0,0.0,35.348204671823,128.291161607255
경상남도 합천군 묘산면,3409.0,1371.0,0.0,35.6584182847634,128.113331238062
전라남도 고흥군 동일면,3410.0,1368.0,0.0,34.5024169975383,127.466984700484
경상북도 안동시 도산면,3411.0,1364.0,0.0,36.7451352105842,128.833804437754
전북특별자치도 임실군 강진면,3412.0,1360.0,0.0,35.5303328495101,127.163567443812
경상북도 고령군 덕곡면,3413.0,1360.0,0.0,35.7793447464349,128.232984043998
전라남도 화순군 백아면,3414.0,1357.0,0.0,35.1680831807798,127.132292541318
전라남도 곡성군 오산면,3415.0,1348.0,0.0,35.2379456683881,127.121533929197
전라남도 영광군 불갑면,3416.0,1346.0,0.0,35.2090600528838,126.507615978208
전북특별자치도 임실군 신평면,3417.0,1345.0,0.0,35.6570693447626,127.223949640806
전라남도 순천시 송광면,3418.0,1342.0,0.0,34.974080840206,127.263841176795
전라남도 장성군 서삼면,3419.0,1341.0,0.0,35.3341754727205,126.76716857553
충청남도 부여군 옥산면,3420.0,1338.0,0.0,36.1914880403259,126.733624801165
전북특별자치도 익산시 웅포면,3421.0,1335.0,0.0,36.0644841822008,126.87693229761
경상남도 진주시 지수면,3422.0,1335.0,0.0,35.2350536186244,128.269623700446
전북특별자치도 임실군 삼계면,3423.0,1332.0,0.0,35.5076784647939,127.274358039095
경상남도 합천군 적중면,3424.0,1331.0,0.0,35.5476284182543,128.278577655919
전라남도 신안군 신의면,3425.0,1324.0,0.0,34.5848391991981,126.088366082745
